category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,12 petits préludes : pour piano à 2 mains = 12 kleine preluden : voor piano met 2 handen,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992665,,,
metadata,FAAM manifestation ID,id,KCA-030903238001,,,
metadata,call number,string,UM-TP-BACH-prelu12-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,j3tnVzW5,,diminuendo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,T9uNf9Ax,,prelude,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,L9szjsBt,,keyboard instrument,
statements,musical work,item,VPxtxJ4E,,Twelve Little Preludes,
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,2piRAHqK,,Jos. Bouwens,6UPEJgTQ||
statements,agent,statement,S2cBi8P9,,Brepols,7tdgMgre|C7kdb9pB|
