category,faam_property,type,value,base_url,label
metadata,label,string,Michael Vetter,,
metadata,description,string,German composer (1943-2013),,
metadata,aliases,string,Michael Vetter,,
metadata,qid,externalid,Q6835092,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996162,,
statements,VIAF ID,externalid,46948067,https://viaf.org/viaf/,
statements,date of birth,date,1943-09-18,,
statements,date of death,date,2013-12-07,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,9giCtFiy,,opera singer
statements,occupation,item,YrCfZ8vh,,writer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,CTNhzr7a,,Germany
statements,place of birth,item,fx8rXiX8,,
statements,place of death,item,ndwv66mQ,,München
statements,instrument,item,ktU2xaGm,,recorder
statements,instrument,item,NFAxdnVA,,voice
