category,faam_property,type,value,base_url,label
metadata,label,string,Gaston Knosp,,
metadata,label,string,Gaston Knosp,,
metadata,description,string,"Knosp, Gaston, 1874-1942",,
metadata,nodegoat_id,id,16005217,,
metadata,aliases,string,Gaston Knosp,,
metadata,qid,externalid,Q55676518,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,50260296,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30091945,https://rism.online/,
statements,date of birth,date,1874-05-29,,
statements,date of birth,date,1874-00-00,,
statements,date of death,date,1942-02-06,,
statements,date of death,date,1942-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,PUmeYeCQ,,musician
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,6rg7mVNX,,Milan
statements,place of death,item,9k2MygHr,,City of Brussels
