category,faam_property,type,value,base_url,label
metadata,label,string,François Bazin,,
metadata,description,string,French opera composer (1816–1878),,
metadata,id,id,57TxaobZ,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q633817,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,69114808,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/9890,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bazin,_François",https://imslp.org/wiki/,
statements,date of birth,date,1816-09-04,,
statements,date of birth,date,1816-00-00,,
statements,date of death,date,1878-07-02,,
statements,date of death,date,1878-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,2KT5AU2p,,conductor
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,GLRvpdZj,,Marseille
statements,place of death,item,NTVdRo4W,,Paris
statements,influenced by,item,LapWGUs3,,
statements,influenced by,item,U6xhouYu,,Fromental Halévy
statements,influenced by,item,NZyRvv74,,Henri Montan Berton
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,François_Bazin_par_Carjat_BNF_Gallica.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
