category,faam_property,type,value,label,qualifiers
metadata,label,string,"VALSONS, VALSONS ENCORE",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992758,,
metadata,FAAM manifestation ID,id,KCG-000352995,,
metadata,call number,string,A1461 (7);A1461 BIS14,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,HXG9NWiG,bowing,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,euCa8A2S,string,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,iGdvDP28,waltz,
statements,keyword,item,adAmqPwn,duet,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,gPbDKGjr,amateur music-making,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,mEUo8ZXS,Charles Philippe Lafont,fkHJwpoD||
statements,agent,statement,MbXCYU7Y,Louis Lahou,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,9k2MygHr,City of Brussels,
