category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Etrennes lyriques : méthode raisonnée pour exercer la voix et la préparer aux plus grandes difficultés,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004303,,,
metadata,FAAM manifestation ID,id,KCA-030902603726,,,
metadata,call number,string,MMPO-ZOE-MEES-etrenne-1,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,SyLfjkFQ,,Joseph-Henri Mees,YvQmwaaW||
