category,faam_property,type,value,base_url,label
metadata,label,string,Gustav Zanger,,
metadata,description,string,,,
metadata,id,id,AwxLFAV4,,
metadata,nodegoat_id,id,15996029,,
metadata,qid,externalid,Q95345007,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,2156593,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30080902,https://rism.online/,
statements,date of birth,date,1848-11-19,,
statements,date of death,date,1889-01-01,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PtM6pSux,,music arranger
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
