category,faam_property,type,value,base_url,label
metadata,label,string,Louis Brassin,,
metadata,label,string,Louis Brassin,,
metadata,description,string,Belgian musician (1836-1884),,
metadata,id,id,fV34aLHP,,
metadata,nodegoat_id,id,16005617,,
metadata,aliases,string,Louis Brassin,,
metadata,qid,externalid,Q1367651,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,27821531,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/41308,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Brassin,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1836-06-24,,
statements,date of death,date,1884-05-05,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,45qo3Fj3,,music editor
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,ZZV3jTLe,,Aachen
statements,place of death,item,AzqRtNds,,Saint Petersburg
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,6JGVpMmj,,Ignaz Moscheles
statements,educated at,item,3wN8PmuS,,University of Music and Theatre Leipzig
statements,employer,item,nyaj8Ndp,,Saint Petersburg Conservatory
statements,employer,item,Yj5tRovx,,Royal Conservatory of Brussels
resources,image,image,Louis-Brassin.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
