category,faam_property,type,value,label,qualifiers
metadata,label,string,Album dédié à la Jeunesse,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005445,,
metadata,FAAM manifestation ID,id,ORP-20143701p12,,
metadata,call number,string,KTS1 H.11.map.005,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,KhN7hGqf,Stephen Heller,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
