category,faam_property,type,value,label,qualifiers
metadata,label,string,"Traité de la pédale, ou : Méthode de son emploi au piano : avec exemples tirés des concerts historiques donnés par Antoine Rubinstein",,
metadata,description,string,,,
metadata,nodegoat_id,id,16002805,,
metadata,FAAM manifestation ID,id,KCA-030902800223,,
metadata,call number,string,MM-TPO-KUFFE-traited-1,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1897,,
statements,date,date,,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,gyJdd63T,musical instrument part,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,LiFYdNgN,comparative study,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,XNbtnJrW,musical instrument part,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,aB3G93He,musical technique,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,ZZbJjskB,Bosworth Music,GBgJfRbK|bsTArmEN|1897
statements,agent,statement,VKGEysTw,Anton Rubinstein,GoiPpGap||
statements,agent,statement,Q3ckUqjE,Maurice Kufferath,45qo3Fj3||
statements,agent,statement,EVUvfJH3,Mikhail Glinka,fkHJwpoD||
statements,agent,statement,XYEb9h53,Carl Maria von Weber,fkHJwpoD||
statements,agent,statement,nZyewNFB,Pyotr Ilyich Tchaikovsky,fkHJwpoD||
statements,agent,statement,J5WNr3BW,Franz Schubert,fkHJwpoD||
statements,agent,statement,ewwggKDh,Franz Liszt,fkHJwpoD||
statements,agent,statement,SGrSvda8,Felix Mendelssohn,fkHJwpoD||
statements,agent,statement,98W5cKAM,Ludwig van Beethoven,fkHJwpoD||
statements,agent,statement,kZj58UuH,Johann Nepomuk Hummel,fkHJwpoD||
statements,agent,statement,TPCAgtpj,César Cui,fkHJwpoD||
statements,agent,statement,VKGEysTw,Anton Rubinstein,fkHJwpoD||
statements,agent,statement,b3wHk4Zu,Sigismond Thalberg,fkHJwpoD||
statements,agent,statement,TxfuV8Su,Robert Schumann,fkHJwpoD||
statements,agent,statement,B8C32cCH,Frédéric Chopin,fkHJwpoD||
statements,agent,statement,,,||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,,,
statements,place,item,bsTArmEN,London,
statements,place,item,,,
