category,faam_property,type,value,base_url,label
metadata,label,string,Auguste Franchomme,,
metadata,label,string,Auguste Franchomme,,
metadata,description,string,French musician (1808-1884),,
metadata,id,id,Q7fj8f5L,,
metadata,nodegoat_id,id,15995924,,
metadata,aliases,string,Auguste-Joseph Franchomme,,
metadata,aliases,string,Auguste Franchomme,,
metadata,qid,externalid,Q517132,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,17415019,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/69970,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Franchomme,_Auguste",https://imslp.org/wiki/,
statements,date of birth,date,1808-04-10,,
statements,date of death,date,1884-01-21,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,dg4VBYfA,,cellist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,Rtqhs3sc,,Lille
statements,place of death,item,NTVdRo4W,,Paris
statements,instrument,item,4oyT6BBG,,cello
statements,influenced by,item,DhmiGGCP,,
statements,influenced by,item,krGVNeW9,,
statements,influenced by,item,RTyxRuL2,,
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,Auguste_Franchomme.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
