category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sequentia : Stabat mater ; 4 vocibus inaequalibus concinenda comitante organo ; op. 7,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005030,,,
metadata,FAAM manifestation ID,id,BSB-991078961739707356,,,
metadata,call number,string,4 Mus.pr. 43347,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,G5dNDMwk,,madrigal,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,8cygiHEB,,organ,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,UJq8vYVd,,Franz Xaver Witt,YvQmwaaW||
