category,faam_property,type,value,label,qualifiers
metadata,label,string,"Ottetto : Pour quatre Violons, deux Altos, deux Violoncelles : Oeuv. 20",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992604,,
metadata,FAAM manifestation ID,id,KCG-000356945,,
metadata,call number,string,II-47-(2),,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
metadata,score complexity,item,j3pK6Dqo,Lithographic quality,
statements,date,date,1842,,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,7ot5z9Ei,octet,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,WsKgSBQG,viola,
statements,instrumentation,item,4oyT6BBG,cello,
statements,musical work,item,bvE3mVNV,"String Octet, Op.20",
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|1842
statements,agent,statement,SGrSvda8,Felix Mendelssohn,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,8LdweD7c,Ghent,
