category,faam_property,type,value,base_url,label
metadata,label,string,Carl Gottlieb Reissiger,,
metadata,description,string,German musician,,
metadata,aliases,string,Carl Gottlieb Reissiger,,
metadata,qid,externalid,Q213894,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995931,,
statements,VIAF ID,externalid,76501272,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/43584,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Reissiger,_Carl_Gottlieb",https://imslp.org/wiki/,
statements,date of birth,date,1798-01-31,,
statements,date of death,date,1859-11-07,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,T6nAVeGM,,pianist
statements,occupation,item,oJ9qmRVq,,singer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,Bwqn3dni,,Kingdom of Saxony
statements,place of birth,item,6YcEJKrW,,
statements,place of death,item,mRsCycJu,,Dresden
statements,instrument,item,PyGNLcfw,,piano
statements,influenced by,item,VQ9LnFAH,,
statements,educated at,item,9G4CjNNd,,Thomasschule zu Leipzig
