category,faam_property,type,value,base_url,label
metadata,label,string,Antonio Denzio,,
metadata,description,string,Italian opera singer,,
metadata,aliases,string,Antonio Denzio,,
metadata,qid,externalid,Q4776572,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995859,,
statements,VIAF ID,externalid,232935168,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Denzio,_Antonio",https://imslp.org/wiki/,
statements,date of birth,date,1689-01-01,,
statements,date of death,date,1763,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,9giCtFiy,,opera singer
statements,occupation,item,BPsUV5WT,,librettist
statements,occupation,item,fKBqCJio,,poet
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,eYiHyUu4,,Republic of Venice
statements,place of birth,item,CgZzMq22,,Venice
statements,instrument,item,NFAxdnVA,,voice
