category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Concerto N° 1 in C : voor piano enOrchestra : Opus 11.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992650,,,
metadata,FAAM manifestation ID,id,KCG-000372455,,,
metadata,call number,string,DS6201; II 2028; II-2028-(2),,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,iHeydB2F,,piano concerto,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,FKFezSyT,,"Piano Concerto No.1, Op.11",
statements,agent,statement,gWqSeD3z,,Carl Maria von Weber,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|13-06-1859
