category,faam_property,type,value,base_url,label
metadata,label,string,Anton Urspruch,,
metadata,label,string,Anton Urspruch,,
metadata,description,string,German composer (1850-1907),,
metadata,nodegoat_id,id,16005228,,
metadata,aliases,string,Anton Urspruch,,
metadata,qid,externalid,Q214805,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,30310141,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/132444,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Urspruch,_Anton",https://imslp.org/wiki/,
statements,date of birth,date,1850-02-17,,
statements,date of death,date,1907-01-11,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,RHfvaKqY,,pianist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,YUq8HaDb,,Kingdom of Prussia
statements,place of birth,item,SptwZTXr,,Frankfurt
statements,place of death,item,SptwZTXr,,Frankfurt
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,ZhQpEEdD,,
statements,influenced by,item,ewwggKDh,,Franz Liszt
statements,influenced by,item,Sv4fjwFU,,
statements,employer,item,NkSwdbTS,,Hoch Conservatory
