category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,TANTUM ERGO,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992611,,,
metadata,FAAM manifestation ID,id,KCG-000357175,,,
metadata,call number,string,II 11864,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,TK9UAG2p,,arco,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,7qCCArxX,,signature,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,5aZz3L82,,hymn,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,keyword,item,PriU9zu2,,vocal music,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,agent,statement,NwoWGVoL,,Karel Miry,AcFWzeQH|AYShtw7v|25-01-1846
statements,agent,statement,jWznwcYU,,Martin-Joseph Mengal,YvQmwaaW||
