category,faam_property,type,value,label,qualifiers
metadata,label,string,Sonatinen : für Pianoforte Solo,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992530,,
metadata,FAAM manifestation ID,id,KCA-030902713814,,
metadata,call number,string,UM-TP-CLEME-sona-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Selection of pages with handwritten annotations.,,
statements,sections,html,"<ol>
<li> Op.26 N.3</li>
<li> Op.25 N.2</li>
<li> Op.36 N.1</li>
<li> Op.39 N.2</li>
<li> Op.34 N.1 </li>
</ol>",,
statements,date,date,1944,,
statements,date,date,1944,,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,UfinksVv,ossia,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,FSduWvy5,early music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,EcECQv9a,"Piano Sonata, Op.26",
statements,musical work,item,gBvcFSqi,"Quatre études, Op. 7",
statements,agent,statement,SLpCAuz4,Muzio Clementi,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,9Q3DNWSh,Sigismondo Cesi,45qo3Fj3||
statements,agent,statement,VvXv7s6z,Casa Ricordi,GBgJfRbK|6rg7mVNX|1944
statements,agent,statement,SLpCAuz4,Muzio Clementi,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,9Q3DNWSh,Sigismondo Cesi,45qo3Fj3||
statements,agent,statement,VvXv7s6z,Casa Ricordi,GBgJfRbK|6rg7mVNX|1944
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,6rg7mVNX,Milan,
statements,place,item,6rg7mVNX,Milan,
