category,faam_property,type,value,base_url,label
metadata,label,string,Charles Auguste de Bériot,,
metadata,label,string,Charles Auguste de Bériot,,
metadata,description,string,Belgian composer and violinist (1802–1870),,
metadata,id,id,TYtCu3ys,,
metadata,nodegoat_id,id,15995910,,
metadata,aliases,string,Charles de Bériot,,
metadata,aliases,string,Charles Auguste de Bériot,,
metadata,qid,externalid,Q385217,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,76513486,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/13658,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bériot,_Charles-Auguste_de",https://imslp.org/wiki/,
statements,date of birth,date,1802-02-20,,
statements,date of death,date,1870-04-08,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,irSPevuD,,violinist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,Wm5MWZbA,,teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,Y9vCDEAG,,Leuven
statements,place of death,item,Beq72mMD,,Brussels metropolitan area
statements,place of death,item,9k2MygHr,,City of Brussels
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,nqVsWzTq,,
statements,influenced by,item,RjVZQFAD,,
statements,employer,item,Yj5tRovx,,Royal Conservatory of Brussels
resources,image,image,Charles-Auguste_de_Bériot_by_Henri_Grevedon_1838.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
