category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Air de Ballet Extrait de La Légende du Menetrier,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005556,,,
metadata,FAAM manifestation ID,id,ORP-20143988p53,,,
metadata,call number,string,KTS1 H.11.map.008,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3262
L'Illustration, N. 3262",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,jvLF4xd6,,medievalism,
statements,keyword,item,7AXGCpck,,opera,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,RgUZdzQN,,Henry Eymieu,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|02-09-1905
