category,faam_property,type,value,label,qualifiers
metadata,label,string,"Trois Quatuors : pour Soprano, Contralte, Tenor & Basse",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992580,,
metadata,FAAM manifestation ID,id,KCG-000338557,,
metadata,call number,string,II 1876,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"<ol>
<li> Au bord de la mer </li>
<li> Le sommeil</li>
<li> L'orage</li>
</ol>",,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,dtY3aub7,vocal music,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,ABS5BA5Q,soprano,
statements,instrumentation,item,8WpBEr8m,alto,
statements,instrumentation,item,gXG8bjH5,bass,
statements,instrumentation,item,LfjWYP98,tenor,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,kjkGW8Td,Gustavo Carulli,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,hWRBKsLc,Bernard Latte,GBgJfRbK|GDeKaNeC|
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
