category,faam_property,type,value,base_url,label
metadata,label,string,Frans Gittens,,
metadata,label,string,Frans Gittens,,
metadata,description,string,Belgian writer (1842-1911),,
metadata,id,id,ktiDTd7g,,
metadata,nodegoat_id,id,16002601,,
metadata,aliases,string,Frans Gittens,,
metadata,qid,externalid,Q2540502,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,171716717,https://viaf.org/viaf/,
statements,date of birth,date,1842-12-17,,
statements,date of death,date,1911-06-26,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,ipShXcQo,,librettist
statements,occupation,item,RBYR5Rtm,,virtuoso
statements,occupation,item,C4Jco2kp,,music historian
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,jGe3vcFB,,Antwerp
statements,place of death,item,jGe3vcFB,,Antwerp
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
