category,faam_property,type,value,base_url,label
metadata,label,string,Clément Loret,,
metadata,description,string,"French organist, composer and music educator (1833–1909)",,
metadata,aliases,string,Clement Loret,,
metadata,qid,externalid,Q1103931,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,29733004,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Loret,_Clément",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,instrument,item,ARCBiyhQ,,pipe organ
