category,faam_property,type,value,base_url,label
metadata,label,string,Bedřich Smetana,,
metadata,label,string,Bedřich Smetana,,
metadata,description,string,Czech composer (1824–1884),,
metadata,nodegoat_id,id,16004305,,
metadata,aliases,string,Bedrich Smetana,,
metadata,aliases,string,Bedřich Smetana,,
metadata,qid,externalid,Q48173,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,95207407,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/144306,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Smetana,_Bedřich",https://imslp.org/wiki/,
statements,date of birth,date,1824-03-02,,
statements,date of birth,date,1824-04-02,,
statements,date of death,date,1884-05-12,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,Wm5MWZbA,,teacher
statements,occupation,item,Ygb8LLjd,,pedagogue
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,PUmeYeCQ,,musician
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,FPDTfb7a,,Austrian Empire
statements,nationality,item,hukgqSRn,,Austria–Hungary
statements,place of birth,item,P6ZsF7iy,,Litomyšl
statements,place of death,item,5rRqvsj3,,Prague
statements,instrument,item,GoXpNrsh,,piano
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,cFsxJUpw,,
statements,educated at,item,XPH5DevX,,Akademické gymnázium Štěpánská
statements,employer,item,jgur4zk5,,Harmonious Society
statements,employer,item,nkfT3fJP,,Hlahol Prague
statements,employer,item,aj3mN96P,,Provisional Theatre
