category,faam_property,type,value,label,qualifiers
metadata,label,string,Short festival Te Deum : for chorus and orchestra,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992273,,
metadata,FAAM manifestation ID,id,KCA-030904711568,,
metadata,call number,string,MM-KM-HOLST-shortfe-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1920,,
statements,handwritten annotation,item,DS9HvPwY,point in time,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,XutP4SZN,chronometry,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hCL8ZYQY,symphonic music,
statements,keyword,item,MEjPi9ot,choral music,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,musical work,item,6JuRuM4J,Short Festival Te Deum,
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,E7JVkcFS,Stainer & Bell,GBgJfRbK|bsTArmEN|1920
statements,agent,statement,BZmcnPSo,Gustav Holst,fkHJwpoD||
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,bsTArmEN,London,
