category,faam_property,type,value,label,qualifiers
metadata,label,string,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992787,,
metadata,FAAM manifestation ID,id,BSB-991062688259707356,,
metadata,call number,string,4 Mus.pr. 2013.5232,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,1855,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,date,date,,,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,
statements,editorial annotation,item,aCRY7SgN,accidental,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,QrCdWQDu,Fortepiano,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,2FQ4SCuS,polyphony,
statements,keyword,item,Z5LXHFLR,motet,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,KJkThvsq,voice,
statements,musical work,item,jdHk86vx,Nativitas gloriosae Virginis Mariae,
statements,musical work,item,dwmEJ5MX,Regali ex progenie,
statements,musical work,item,GKnHWpHJ,Cum jucunditate,
statements,musical work,item,7USu6qkV,Felix namque es sacra virgo Maria,
statements,musical work,item,YzKs7T5F,"Adoramus te Christe, IGP 3",
statements,musical work,item,ko4ACVXb,Crux Fidelis,
statements,musical work,item,XGaG9wNv,Princeps gloriosissime,
statements,agent,statement,QVr6yBm7,Orazio Vecchi,fkHJwpoD||
statements,agent,statement,oGLLYmS7,Giovanni Briccio,fkHJwpoD||
statements,agent,statement,a7cNpbdw,Claudio Casciolini,fkHJwpoD||
statements,agent,statement,d9ivtsWG,Giovanni Maria Nanino,fkHJwpoD||
statements,agent,statement,eAFytuxB,Giovanni Croce,fkHJwpoD||
