category,faam_property,type,value,base_url,label
metadata,label,string,Martin Pierre Marsick,,
metadata,description,string,Belgian musician (1847-1924),,
metadata,aliases,string,Martin Pierre Joseph Marsick,,
metadata,aliases,string,Martin-Pierre Marsick,,
metadata,qid,externalid,Q1356601,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,51954214,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Marsick,_Martin_Pierre",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,instrument,item,G8tgNnWV,,violin
statements,employer,item,mNynReve,,Conservatoire de Paris
