category,faam_property,type,value,base_url,label
metadata,label,string,Marie Pleyel,,
metadata,label,string,Marie Pleyel,,
metadata,description,string,"French pianist, composer and music educator (1811–1875)",,
metadata,id,id,MVBSp4fG,,
metadata,nodegoat_id,id,16005609,,
metadata,aliases,string,Maria Felicite Pleyel,,
metadata,aliases,string,Marie Pleyel,,
metadata,qid,externalid,Q437228,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,56878338,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/24767,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Pleyel,_Marie",https://imslp.org/wiki/,
statements,date of birth,date,1811-09-04,,
statements,date of birth,date,1811-01-01,,
statements,date of death,date,1875-03-30,,
statements,date of death,date,1875-01-01,,
statements,instance of,item,ZwquHrbe,,human
statements,related to,item,HwcYgL5C,,salon music
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,sex or gender,item,ge9ACHGn,,female
statements,nationality,item,Eqo9Fq2n,,France
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,NTVdRo4W,,Paris
statements,place of death,item,Nnkty9SV,,Saint-Josse-ten-Noode - Sint-Joost-ten-Node
statements,instrument,item,GoXpNrsh,,piano
statements,employer,item,Yj5tRovx,,Royal Conservatory of Brussels
resources,image,image,Marie_Pleyel_by_Alophe.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
