category,faam_property,type,value,base_url,label
metadata,label,string,James Cervetto,,
metadata,description,string,English cellist and composer,,
metadata,aliases,string,James Cervetto,,
metadata,qid,externalid,Q18529811,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995811,,
statements,VIAF ID,externalid,22405297,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30012137,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Cervetto,_James",https://imslp.org/wiki/,
statements,date of birth,date,1748-01-17,,
statements,date of death,date,1837-01-17,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,JJEmNCK7,,cellist
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,2dtMESSn,,Kingdom of Great Britain
statements,nationality,item,6zGBQwwr,,United Kingdom of Great Britain and Ireland
statements,place of birth,item,96rVh94r,,London
statements,place of death,item,96rVh94r,,London
