category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Six Sonatas : for the Harpsichord or Piano Forte with an Accompanyment for a German Flûte or Violin : Op. II,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992749,,,
metadata,FAAM manifestation ID,id,KCG-000339708,,,
metadata,call number,string,DS-1516-(2),,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,mMrUGL4h,,ad libitum,
statements,editorial annotation,item,4AqAfYnf,,da capo,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,RtkoMT89,,sonata,
statements,instrumentation,item,LoXSg3U3,,fortepiano,
statements,instrumentation,item,Q8MBQBw7,,harpsichord,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,musical work,item,MtwyZtSW,,"6 Sonatas, Op.2",
statements,agent,statement,aJyV3DsH,,Pierre Leduc,7tdgMgre|dtkJhYLf|
statements,agent,statement,YwdYGCWW,,Muzio Clementi,YvQmwaaW||
