category,faam_property,type,value,base_url,label
metadata,label,string,John Blow,,
metadata,label,string,John Blow,,
metadata,description,string,English composer,,
metadata,nodegoat_id,id,16005054,,
metadata,aliases,string,John Blow,,
metadata,qid,externalid,Q311110,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,76580506,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30004114,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Blow,_John",https://imslp.org/wiki/,
statements,date of birth,date,1649-01-01,,
statements,date of death,date,1708-10-01,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,fkNftdFp,,singer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,CuFa9Dvw,,England
statements,nationality,item,9xF8UfJQ,,Kingdom of Great Britain
statements,place of birth,item,LaQkB8UE,,Nottinghamshire
statements,place of death,item,oTv4LRbp,,City of Westminster
statements,instrument,item,RXg4snEH,,organ
statements,instrument,item,J32Mk8QV,,pipe organ
statements,instrument,item,KJkThvsq,,voice
