category,faam_property,type,value,label,qualifiers
metadata,label,string,N°. 51. Sinfonia,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992632,,
metadata,FAAM manifestation ID,id,KCG-000348875,,
metadata,call number,string,A1648; II 1599; II-29-(3),,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,Clarino has been subsituted.,,
statements,date,date,06-02-1859,,
statements,date,date,06-02-1859,,
statements,handwritten annotation,item,3zoajAt8,rest measure count,
statements,handwritten annotation,item,Rxa2vGNJ,repeat sign,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,Wpq9sxzm,solmization,
statements,handwritten annotation,item,B6QDYYs9,tactus subdivision,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,CFKULSen,instrument substitution,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,mgrwHwTj,symphony,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,LbSEaiAZ,Symphony No. 104,
statements,agent,statement,iyd6gRcN,Joseph Haydn,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp|8LdweD7c|
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|06-02-1859
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|06-02-1859
statements,role,item,fkHJwpoD,composer,
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
