category,faam_property,type,value,label,qualifiers
metadata,label,string,La Reine Fiammette,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005504,,
metadata,FAAM manifestation ID,id,ORP-20143988p1,,
metadata,call number,string,KTS1 H.11.map.008,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"L'Illustration, N. 3175
L'Illustration, N. 3175",,
statements,date,date,02-01-1904,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,BZa5CHMu,medievalism,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,gtXCZ2Xh,Xavier Leroux,fkHJwpoD||
statements,agent,statement,gtXCZ2Xh,Xavier Leroux,fkHJwpoD||
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|02-01-1904
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
