category,faam_property,type,value,base_url,label
metadata,label,string,Aloys Desmet,,
metadata,description,string,Belgian composer (1867-1917),,
metadata,aliases,string,Aloys Desmet,,
metadata,qid,externalid,Q47254502,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005648,,
statements,VIAF ID,externalid,287702471,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Desmet,_Aloys",https://imslp.org/wiki/,
statements,date of birth,date,1867-06-12,,
statements,date of death,date,1917-07-04,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,related to,item,Gx3B7DJH,,early music
statements,related to,item,Rn2iLGJr,,period composition
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
