category,faam_property,type,value,qualifiers,base_url
metadata,label,string,DUO BRILLANT: composé sur les motifs de la Sonnambule de Bellini/par J. Benedict & C. De Bériot;arrangé pour flûte et piano par Tulou. : Voor fluit en piano.,,
metadata,description,string,,,
metadata,id,id,KqyqNtYK,,
metadata,nodegoat_id,id,15992746,,
metadata,FAAM manifestation ID,id,KCG-000333995,,
metadata,call number,string,A1461 (8);A1461 (BIS20),,
metadata,score format,item,ktjyHrtb,,
metadata,score format,item,g5WgfTuF,,
metadata,score complexity,item,iTQMfTAE,,
statements,editorial annotation,item,NsEoE4RP,,
statements,editorial annotation,item,J6ERsasy,,
statements,editorial annotation,item,kbxUChVv,,
statements,editorial annotation,item,WuWcWk4u,,
statements,editorial annotation,item,6cyBEJLr,,
statements,editorial annotation,item,CPJ2a2C2,,
statements,editorial annotation,item,euCa8A2S,,
statements,provenance,item,hQcqj8e8,,
statements,keyword,item,6kwYh3HH,,
statements,keyword,item,adAmqPwn,,
statements,keyword,item,hxYumS2J,,
statements,keyword,item,MaWnCnVw,,
statements,keyword,item,HwcYgL5C,,
statements,instrumentation,item,GoXpNrsh,,
statements,instrumentation,item,MV3uErvy,,
statements,instrumentation,item,VZE4bgeN,,
statements,musical work,item,JYfVs3ok,,
statements,agent,statement,NCUrhkez,fkHJwpoD||,
statements,agent,statement,JGR5Pepj,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,GBgJfRbK|Ba3nT5xs|,
statements,role,item,fkHJwpoD,,
statements,role,item,fkHJwpoD,,
statements,role,item,GBgJfRbK,,
statements,place,item,Ba3nT5xs,,
resources,thumb,image,KCG-000333995.gif,,../assets/images/thumbs/
