category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Ouverture de Montano et Stephanie : arrangée pour piano forte prix 3e Cor,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992606,,,
metadata,FAAM manifestation ID,id,KCG-000334887,,,
metadata,call number,string,II 14870,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,XKwx4gZW,,overture,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,musical work,item,dKim2PcC,,Montano et Stephanie,
statements,agent,statement,jzsis3MS,,Henri Montan Berton,YvQmwaaW||
