category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Le clavecin bien tempéré : pour piano, Livre I",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992689,,,
metadata,FAAM manifestation ID,id,KCG-000549373,,,
metadata,call number,string,II 21073,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,atGzytDR,,affect,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,musical work,item,dwdaRArz,,The Well-Tempered Clavier,
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,4ad55yoD,,Blanche Selva,6UPEJgTQ||
statements,agent,statement,MpcFo7ct,,Maurice Senart,7tdgMgre|dtkJhYLf|
statements,agent,statement,8jDWaZXx,,Éditions Durand-Salabert-Eschig,7tdgMgre|dtkJhYLf|1915
