category,faam_property,type,value,label,qualifiers
metadata,label,string,12 petits préludes : pour piano à 2 mains = 12 kleine preluden : voor piano met 2 handen,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992665,,
metadata,FAAM manifestation ID,id,KCA-030903238001,,
metadata,call number,string,UM-TP-BACH-prelu12-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,jCuFYGDc,ink stamp,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,Wpq9sxzm,solmization,
statements,handwritten annotation,item,JnGFsz6r,pointer,
statements,handwritten annotation,item,c5cZmF37,decrescendo,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,Cud74GBt,prelude,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,8REteAN5,keyboard instrument,
statements,musical work,item,C5U4ydvp,Twelve Little Preludes,
statements,agent,statement,QhRQ5LW9,Johann Sebastian Bach,fkHJwpoD||
statements,agent,statement,W4MVTEZ2,Jos. Bouwens,45qo3Fj3||
statements,agent,statement,A7F2vhWP,Brepols,GBgJfRbK|Y3SboSzp|
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Y3SboSzp,Turnhout,
