category,faam_property,type,value,base_url,label
metadata,label,string,Anton Stamitz,,
metadata,description,string,German composer,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q14421,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,98768018,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30003031,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Stamitz,_Anton",https://imslp.org/wiki/,
statements,date of birth,date,1750-11-27,,
statements,date of death,date,1809-01-01,,
statements,date of death,date,1800-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,irSPevuD,,violinist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,FPDTfb7a,,Austrian Empire
statements,place of birth,item,ABisdepC,,Havlíčkův Brod
statements,place of death,item,NTVdRo4W,,Paris
statements,place of death,item,mNQbQBie,,Versailles
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,kJLLR8EA,,
statements,influenced by,item,ZVbzDtJ4,,
statements,influenced by,item,aZG5Ckk8,,
