category,faam_property,type,value,label,qualifiers
metadata,label,string,Le martyre de Saint Sébastien : mystère en cinq actes,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992274,,
metadata,FAAM manifestation ID,id,KCA-030902681235,,
metadata,call number,string,MM-LEPP-DEBUS-martyre-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,Pcc4PpDc,alternative lyrics,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,eHYWo9ba,translation,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,LAfSMPCk,Le martyre de Saint Sébastien,
statements,agent,statement,HxdDCV5P,Anton van de Velde,ipShXcQo||
statements,agent,statement,PWADDr8B,Émile Wambach,ipShXcQo||
statements,agent,statement,8K3yJASt,Claude Debussy,fkHJwpoD||
statements,role,item,ipShXcQo,librettist,
statements,role,item,ipShXcQo,librettist,
statements,role,item,fkHJwpoD,composer,
