category,faam_property,type,value,label,qualifiers
metadata,label,string,"Repertoire, 14 ausgewählte Stücke ... für Pianoforte.",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005159,,
metadata,FAAM manifestation ID,id,SML-2379,,
metadata,call number,string,M21 .L62,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,GTTB7Xre,Sibley Music Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,E2chmtzQ,sonata,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,kSz3iRAw,piano sonata,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,54z9cVfW,Sonata K. 113,
statements,agent,statement,Na5pMDjZ,Domenico Scarlatti,fkHJwpoD||
statements,agent,statement,QyZk6uZM,Theodor Leschetizky,45qo3Fj3||
statements,agent,statement,HGpiuWAZ,Daniel Rahter,GBgJfRbK||
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
