category,faam_property,type,value,label,qualifiers
metadata,label,string,La Lettre de Manon,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005391,,
metadata,FAAM manifestation ID,id,ORP-20143702p9,,
metadata,call number,string,KTS1 H.11.map.004,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,eeFu6cDC,Ernest Gillet,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
