category,faam_property,type,value,label,qualifiers
metadata,label,string,Charlotte Corday: drame: ouverture,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992317,,
metadata,FAAM manifestation ID,id,KCA-030900746162,,
metadata,call number,string,MM-OO-BENOI-charlot-1,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,editorial annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,Rfoj9dh4,Instrument Cue,
statements,handwritten annotation,item,Pcc4PpDc,alternative lyrics,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,MEjPi9ot,choral music,
statements,musical work,item,gvB7xdLy,Charlotte Corday,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
