category,faam_property,type,value,base_url,label
metadata,label,string,Otto Vrieslander,,
metadata,label,string,Otto Vrieslander,,
metadata,description,string,musicologist,,
metadata,nodegoat_id,id,16005009,,
metadata,aliases,string,Otto Vrieslander,,
metadata,qid,externalid,Q40011653,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,37694056,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/41001561,https://rism.online/,
statements,date of birth,date,1880-01-01,,
statements,date of death,date,1950-01-01,,
statements,instance of,item,ZwquHrbe,,human
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,HFXn6pSD,,writer
statements,sex or gender,item,VAnkqco6,,male
