category,faam_property,type,value,label,qualifiers
metadata,label,string,"Recueil des morceaux de musique ancienne. [Quatrième volume] [Música notada] :exécutés aux concerts de la Société de musique vocale religieuse et classique, fondée à Paris en 1843 sous le patronage de Mesdames La Mle. Duchesse d'Albufera ... et sous la Direction de Mr. Le Prince de la Moskowa",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004037,,
metadata,FAAM manifestation ID,id,BNE-bdh0000138923,,
metadata,call number,string,M/1028,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,The first three pieces have been translated in Italian from the original German libretto.,,
statements,date,date,1843,,
statements,editorial annotation,item,eHYWo9ba,translation,
statements,editorial annotation,item,FhoqCrfh,realization of figured bass,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,Pcc4PpDc,alternative lyrics,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,Rxa2vGNJ,repeat sign,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,provenance,item,2M4g9hQk,Biblioteca Nacional de España,
statements,related item,item,9mJHGjuh,St Matthew Passion,
statements,related item,item,AUKNa2Mj,The Creation,
statements,related item,item,Kz7c26cz,Stabat Mater,
statements,keyword,item,eCYL2PkE,liturgical music,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,Z5LXHFLR,motet,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,CJgFHXHi,Napoléon Joseph Ney,GBgJfRbK|GDeKaNeC|1843
statements,agent,statement,iyd6gRcN,Joseph Haydn,fkHJwpoD||
statements,agent,statement,QhRQ5LW9,Johann Sebastian Bach,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
