category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"3 études caractéristiques pour violon avec accpt. de piano, op. 37",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004318,,,
metadata,FAAM manifestation ID,id,BNF-428466451,,,
metadata,call number,string,VM8 C-30,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,GepDoTXn,,string number (sul X),
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,4Jjg5FwX,,string music,
statements,keyword,item,Fs2ZbaMQ,,étude,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,f9aYGmvD,,"3 Études Caractéristiques pour violon, Op.37",
statements,agent,statement,SfdhwsSz,,Charles Auguste de Bériot,YvQmwaaW||
statements,agent,statement,Qpi4vWw7,,Eugène Troupenas,7tdgMgre|dtkJhYLf|
