category,faam_property,type,value,base_url,label
metadata,label,string,Gioachino Rossini,,
metadata,label,string,Gioachino Rossini,,
metadata,description,string,Italian opera composer (1792–1868),,
metadata,nodegoat_id,id,15995912,,
metadata,aliases,string,Giovacchino Antonio Rossini,,
metadata,aliases,string,Gioacchino Antonio Rossini,,
metadata,aliases,string,Dzhoakino Antonio Rosini,,
metadata,aliases,string,Joachim Rossini,,
metadata,aliases,string,Joakkīno A. Rosshīni,,
metadata,aliases,string,Dzhoakkino Rossini,,
metadata,aliases,string,Gioachino Antonio Rossini,,
metadata,aliases,string,Rossini,,
metadata,aliases,string,Gioacchino Rossini,,
metadata,aliases,string,Gioachino Rossini,,
metadata,qid,externalid,Q9726,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,34644407,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/63766,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Rossini,_Gioacchino",https://imslp.org/wiki/,
statements,date of birth,date,1792-02-29,,
statements,date of death,date,1868-11-13,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,RNVCZ5PK,,Kingdom of Italy
statements,nationality,item,HixucMeq,,Papal States
statements,place of birth,item,anhHP8Qv,,Casa Rossini
statements,place of birth,item,RWkCtthN,,Pesaro
statements,place of death,item,GooGFyTS,,Passy
statements,place of death,item,NTVdRo4W,,Paris
statements,instrument,item,4oyT6BBG,,cello
statements,influenced by,item,6LF7QVv2,,
statements,educated at,item,YxmE2DX5,,Conservatorio Giovanni Battista Martini
