category,faam_property,type,value,label,qualifiers
metadata,label,string,Air pour la Voix de Tenore (ou haute-Contre) : Tiré de l'opéra de Joseph en Egypte (Vainement Pharaon),,
metadata,description,string,,,
metadata,nodegoat_id,id,15992565,,
metadata,FAAM manifestation ID,id,KCG-000356691,,
metadata,call number,string,II-44,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,j3pK6Dqo,Lithographic quality,
statements,date,date,1850,,
statements,date,date,1807,,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,CPJ2a2C2,articulation,
statements,handwritten annotation,item,HXG9NWiG,bowing,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,KWVSVF8L,exoticism,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,hVVnQwSn,poem,
statements,instrumentation,item,LfjWYP98,tenor,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,DKvfNrup,Joseph en Egypt,
statements,agent,statement,7xym8UvG,Émile Wambach,GoiPpGap||1850
statements,agent,statement,bYnCgWLM,Étienne Méhul,fkHJwpoD||1807
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
