category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Variations Brillantes : sur un thême du Pirate de Bellini : composées pour la Flûte avec accomp.t de Quatuor ou Piano : Op: 10.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992744,,,
metadata,FAAM manifestation ID,id,KCG-000340395,,,
metadata,call number,string,DS4650,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,PJUnFxn4,,theme and variations,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,8rovk6Ag,,exoticism,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,Tsts8u6R,,Il pirata,
statements,agent,statement,E6UKKuHC,,A. Petit,7tdgMgre|dtkJhYLf|
statements,agent,statement,RgqCDeWo,,Charles Cottignies,YvQmwaaW||
statements,agent,statement,FzuLDZCr,,Vincenzo Bellini,YvQmwaaW||
