category,faam_property,type,value,base_url,label
metadata,label,string,Émile Travers,,
metadata,label,string,Émile Travers,,
metadata,description,string,French historian,,
metadata,id,id,XedLsZdL,,
metadata,nodegoat_id,id,15996059,,
metadata,aliases,string,Émile Travers,,
metadata,qid,externalid,Q34628928,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,98265881,https://viaf.org/viaf/,
statements,date of birth,date,1840-07-09,,
statements,date of death,date,1913-11-28,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,LDCJiwwh,,archaeologist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,UHSXAavW,,Caen
statements,place of death,item,UHSXAavW,,Caen
statements,educated at,item,bPGQeUiV,,École des chartes
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
