category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Messe ""Or-sus a coup"": für vier Singstimmen",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992773,,,
metadata,FAAM manifestation ID,id,BSB-991077737379707356,,,
metadata,call number,string,4 Mus.pr. 390,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HHYqWvTC,,comparative study,
statements,editorial annotation,item,JXYgRRuc,,musica ficta,
statements,editorial annotation,item,8N6k5W5i,,accidental,
statements,editorial annotation,item,jLreunkg,,tenuto,
statements,editorial annotation,item,eyeEqhAF,,largo,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,atGzytDR,,affect,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,WWYhpBVq,,parody mass,
statements,keyword,item,kNneakGU,,mass,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,YJViDXyp,,musical hoax,
statements,keyword,item,DrGjSfwU,,forgery,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,musical work,item,CcFvxjnm,,"Missa super Or sus à coup, LV 1145",
statements,musical work,item,D2EZXSbe,,Pange lingua,
statements,musical work,item,CuScS2df,,Benedictus Dominus Deus Israel,
statements,musical work,item,h2b47P3M,,Ave Maria,
statements,agent,statement,3MHhcrj2,,Pierre-Louis Dietsch,YvQmwaaW||
statements,agent,statement,Mp2i2a2Q,,Jacques Arcadelt,YvQmwaaW||
statements,agent,statement,aRavxXV3,,Orazio Vecchi,YvQmwaaW||
statements,agent,statement,Mvde8e4F,,Giammateo Asola,YvQmwaaW||
statements,agent,statement,QsyS369D,,Johann Matthias Heberle,7tdgMgre|G8KijfkK|1851
statements,agent,statement,PiHf7TsH,,Johann Gottfried Ferrenberg,6UPEJgTQ||
statements,agent,statement,kkHrN3TP,,Orlande de Lassus,YvQmwaaW||
