category,faam_property,type,value,base_url,label
metadata,label,string,Carl Czerny,,
metadata,label,string,Carl Czerny,,
metadata,description,string,Austrian composer and pianist (1791-1857),,
metadata,id,id,YdWwzL5r,,
metadata,nodegoat_id,id,15996005,,
metadata,aliases,string,Karl Czerny,,
metadata,aliases,string,Charles Czerny,,
metadata,aliases,string,Carl Czerny,,
metadata,qid,externalid,Q215333,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,5057493,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/78470,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Czerny,_Carl",https://imslp.org/wiki/,
statements,date of birth,date,1791-02-21,,
statements,date of death,date,1857-07-15,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,N3DQMCdv,,music theorist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,FPDTfb7a,,Austrian Empire
statements,place of birth,item,LD8HW7Tp,,Vienna
statements,place of death,item,LD8HW7Tp,,Vienna
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,98W5cKAM,,Ludwig van Beethoven
statements,influenced by,item,EtNwipgc,,
statements,influenced by,item,kZj58UuH,,Johann Nepomuk Hummel
statements,influenced by,item,SLpCAuz4,,Muzio Clementi
statements,educated at,item,hn6sVeFM,,University of Music and Performing Arts Vienna
resources,image,image,Carl_Czerny.jpeg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
