category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Anleitung zum Generalbass-Spielen : Harmonie-Übungen am Klavier,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004299,,,
metadata,FAAM manifestation ID,id,KCA-030903702279,,,
metadata,call number,string,MM-MEUTW-RIEMA-anleitu-1,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Mk25KX72,,music theory,
statements,keyword,item,gKMU7J89,,realization of figured bass,
statements,keyword,item,awRfkzzU,,basso continuo,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,L9szjsBt,,keyboard instrument,
statements,agent,statement,nXRqon53,,Hugo Riemann,YvQmwaaW||
