category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Ungarische Rhapsodie no. 2 : cadenza,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992546,,,
metadata,FAAM manifestation ID,id,KCA-030904702856,,,
metadata,call number,string,MM-TP-LISZT-rapso2-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Own written-out cadenza by Marinus de Jong.,,,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,Gp5SCNZR,,dashed line,
statements,handwritten annotation,item,amkJ6EBs,,cadenza,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,DsBHiL3K,,rhapsody,
statements,keyword,item,NdA6Fzv9,,virtuoso,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,Tx4nCjy7,,"Hungarian Rhapsody No.2, S.244/2",
statements,agent,statement,6iVvX3mY,,Franz Liszt,YvQmwaaW||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|g9oYkZyL|1906
statements,agent,statement,Xqd8kuF3,,Eugen d'Albert,6UPEJgTQ||
statements,agent,statement,2yHpmJQV,,Marinus de Jong,oMERLdSN||
