category,faam_property,type,value,base_url,label
metadata,label,string,Michael Pamer,,
metadata,description,string,Austrian composer and conductor (1782-1827),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q1928822,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,34024417,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30002432,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Pamer,_Michael",https://imslp.org/wiki/,
statements,date of birth,date,1782-09-03,,
statements,date of death,date,1827-09-04,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,ax8YnTVJ,,Neulerchenfeld
statements,place of death,item,LD8HW7Tp,,Vienna
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,WPtesvXp,,
