category,faam_property,type,value,base_url,label
metadata,label,string,Giovanni Maria Nanino,,
metadata,description,string,Italian composer,,
metadata,aliases,string,Giovanni Maria Nanino,,
metadata,qid,externalid,Q706287,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996246,,
statements,VIAF ID,externalid,19945945,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Nanino,_Giovanni_Maria",https://imslp.org/wiki/,
statements,date of birth,date,1544-01-01,,
statements,date of death,date,1607-03-11,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,oJ9qmRVq,,singer
statements,sex or gender,item,ku2dT5kg,,male
statements,place of birth,item,CgnX9ayQ,,
statements,place of death,item,D7zj8y2m,,
statements,influenced by,item,nHfR4BAi,,Giovanni Pierluigi da Palestrina
statements,influenced by,item,3rzdvLHA,,
