category,faam_property,type,value,base_url,label
metadata,label,string,Anton Reicha,,
metadata,description,string,Czech-born French composer,,
metadata,aliases,string,Anton Reicha,,
metadata,qid,externalid,Q311387,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995941,,
statements,VIAF ID,externalid,39563060,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/39858,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Reicha,_Anton",https://imslp.org/wiki/,
statements,date of birth,date,1770-02-26,,
statements,date of death,date,1836-05-28,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,YrCfZ8vh,,writer
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,bSHypyYG,,
statements,occupation,item,HkbL2euD,,music theorist
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,XWcaJQty,,university teacher
statements,occupation,item,QBx3kSJW,,teacher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,RM9imfPD,,Kingdom of Bohemia
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,iR3nZ9nb,,
statements,place of death,item,dtkJhYLf,,Paris
statements,instrument,item,AdNoqEfD,,flute
statements,influenced by,item,KeExYuiF,,
statements,influenced by,item,VQ9LnFAH,,
statements,influenced by,item,fsb4VmMa,,
statements,educated at,item,WA5RLxHp,,
statements,employer,item,mNynReve,,Conservatoire de Paris
