category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Symphonie : à grand Orchestre,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992633,,,
metadata,FAAM manifestation ID,id,KCG-000743756,,,
metadata,call number,string,II-29-(1),,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,LBfWd2va,,espressivo,
statements,handwritten annotation,item,9tkKrhbM,,dolce,
statements,handwritten annotation,item,QyAptNqX,,ritardando,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,nYFUSbbz,,rest measure count,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,Zgsxtx6S,,symphony,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,mFzbREKH,,"Symphony No.86 in D major, Hob.I:86",
statements,agent,statement,NwoWGVoL,,Karel Miry,AcFWzeQH|AYShtw7v|1858
statements,agent,statement,jihjgQpH,,Joseph Haydn,YvQmwaaW||
statements,agent,statement,jtE66RbA,,N. Simrock,7tdgMgre||
