category,faam_property,type,value,base_url,label
metadata,label,string,Vittorio Rieti,,
metadata,label,string,Vittorio Rieti,,
metadata,description,string,Italian composer (1898–1994),,
metadata,id,id,YHNPY8uA,,
metadata,nodegoat_id,id,15996098,,
metadata,aliases,string,Vittorio Rieti,,
metadata,qid,externalid,Q3561375,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,66729802,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/40200821,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Rieti,_Vittorio",https://imslp.org/wiki/,
statements,date of birth,date,1898-01-28,,
statements,date of death,date,1994-02-19,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,2e3yeRss,,choreographer
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7isyBsAv,,Italy
statements,nationality,item,RNVCZ5PK,,Kingdom of Italy
statements,place of birth,item,b5j6RN8p,,Alexandria
statements,place of death,item,nAtZMFD9,,New York City
statements,employer,item,k34ByUn8,,Queens College
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
