category,faam_property,type,value,base_url,label
metadata,label,string,Jean-Baptiste-Martin Thomas,,
metadata,description,string,French violinist,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q20354028,http://wwww.wikidata.org/entity/,
statements,date of birth,date,1770-04-15,,
statements,date of death,date,1823-09-03,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,irSPevuD,,violinist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,PDouTdyD,,Metz
statements,place of death,item,PDouTdyD,,Metz
