category,faam_property,type,value,base_url,label
metadata,label,string,Bernhard Sekles,,
metadata,description,string,German composer,,
metadata,id,id,oLsD863j,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q317523,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,77125305,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Sekles,_Bernhard",https://imslp.org/wiki/,
statements,date of birth,date,1872-03-20,,
statements,date of birth,date,1872-06-20,,
statements,date of birth,date,1872-06-26,,
statements,date of death,date,1934-12-08,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,place of birth,item,SptwZTXr,,Frankfurt
statements,place of death,item,SptwZTXr,,Frankfurt
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,CyK7LqGL,,
statements,employer,item,NkSwdbTS,,Hoch Conservatory
resources,image,image,Sekles1913.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
