category,faam_property,type,value,base_url,label
metadata,label,string,Anton Bernhard Fürstenau,,
metadata,label,string,Anton Bernhard Fürstenau,,
metadata,description,string,German flautist and composer (1792-1852),,
metadata,nodegoat_id,id,15996071,,
metadata,aliases,string,Anton Bernhard Fürstenau,,
metadata,qid,externalid,Q68254,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,10114405,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/85314,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Fürstenau,_Anton_Bernhard",https://imslp.org/wiki/,
statements,date of birth,date,1792-10-20,,
statements,date of death,date,1852-11-18,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,YUq8HaDb,,Kingdom of Prussia
statements,place of birth,item,GVS6AmQ6,,Münster
statements,place of death,item,MCyXT4P3,,Dresden
statements,instrument,item,MV3uErvy,,flute
