category,faam_property,type,value,base_url,label
metadata,label,string,Johann Peter Pixis,,
metadata,description,string,German pianist and composer,,
metadata,id,id,4pKZtPQK,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q571716,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,44486167,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/20541,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Pixis,_Johann_Peter",https://imslp.org/wiki/,
statements,date of birth,date,1788-02-10,,
statements,date of death,date,1874-12-22,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,8yuDQy2S,,Grand Duchy of Baden
statements,place of birth,item,kbDNt9VZ,,Mannheim
statements,place of death,item,LbQkoCtF,,Baden-Baden
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,Gy877bKx,,
resources,image,image,August_Kneisel_nach_Cäcilie_Brand_-_Johann_Peter_Pixis_(Lithographie).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
